text,label,Word Count,Sentence Count,tokens,text_length
सुरकषा निकाय तत यतिसमम निकममा सावित भैरहेको छ कि यस परती जनताको विशवास जीरो छ भने नी रततिभर फरक परदैन,Negative,20,1,"['सुरकषा', 'निकाय', 'तत', 'यतिसमम', 'निकममा', 'सावित', 'भैरहेको', 'कि', 'परती', 'जनताको', 'विशवास', 'जीरो', 'नी', 'रततिभर', 'फरक', 'परदैन']",101
Yo जातीय विभेद गरनेलाई कडा भनदा कडा कानुन लागू गरनुपरछ र दोषी ले सजाय पाउनुपरछ,Negative,15,1,"['Yo', 'जातीय', 'विभेद', 'गरनेलाई', 'कडा', 'भनदा', 'कडा', 'कानुन', 'लागू', 'गरनुपरछ', 'दोषी', 'सजाय', 'पाउनुपरछ']",78
Ravi Sir हाईहाई चोर नेता बाई बाई,Negative,7,1,"['Ravi', 'Sir', 'हाईहाई', 'चोर', 'नेता', 'बाई', 'बाई']",32
सबैले मलाई साथ दिनुहुनछ भने नेपाल को लागि युरिया DAP मल म उतपादन गरन सकछु,Positive,15,1,"['सबैले', 'मलाई', 'दिनुहुनछ', 'नेपाल', 'युरिया', 'DAP', 'मल', 'उतपादन', 'गरन', 'सकछु']",73
कारयकरम सुरुवातको परसतुति दमदार छ तर देशको असथिरताको विषयमा विशलेषण गरदै गरदा तपाईंको कुनै धारणा देखिदैन किन,Positive,17,1,"['कारयकरम', 'सुरुवातको', 'परसतुति', 'दमदार', 'देशको', 'असथिरताको', 'विषयमा', 'विशलेषण', 'गरदै', 'गरदा', 'तपाईंको', 'धारणा', 'देखिदैन']",108
आज भेटिएको छ भननेमा सुनन आएको छअनि यो कसरी सहायक परहरी निरीकषक भए जसतो लागेको छ सबै सेटिङमै होला१हपता समम पनि केही थाहा छैन रे कसरी अनुसनधान गरेको छनबिकट ठाउँ छ थोरै असजिलो भए होला तर गरनै नसकने होइन नि,Negative,40,1,"['भेटिएको', 'भननेमा', 'सुनन', 'आएको', 'छअनि', 'कसरी', 'सहायक', 'परहरी', 'निरीकषक', 'भए', 'जसतो', 'लागेको', 'सेटिङमै', 'होला१हपता', 'समम', 'थाहा', 'रे', 'कसरी', 'अनुसनधान', 'गरेको', 'छनबिकट', 'ठाउँ', 'असजिलो', 'भए', 'गरनै', 'नसकने', 'होइन', 'नि']",202
धेरै रामरो कुरा भनन भो रबी सर,Positive,7,1,"['रामरो', 'भनन', 'भो', 'रबी', 'सर']",29
चुनाव बाट नेता सचयाउन सकिँदैन कारयकरता देस र जनता परती बफादार होइन नेता परति बफादार हुनछन,Negative,16,1,"['चुनाव', 'नेता', 'सचयाउन', 'सकिँदैन', 'कारयकरता', 'देस', 'जनता', 'परती', 'बफादार', 'होइन', 'नेता', 'परति', 'बफादार', 'हुनछन']",89
दशरथ राई सरले भात चाहिँ हाेइन सर पैसा र राजनीतिक दबाब खाई सकनु भएको छ नयाय मिलछ जसतो छैन र कहिले पनि मिलदैन तर पैसा वाला लाई र राजनीतिक पावर भएका लाई छिटटै मिलछ नेपाल देश मा,Negative,37,1,"['दशरथ', 'राई', 'सरले', 'भात', 'चाहिँ', 'हाेइन', 'सर', 'पैसा', 'राजनीतिक', 'दबाब', 'खाई', 'सकनु', 'नयाय', 'मिलछ', 'जसतो', 'कहिले', 'मिलदैन', 'पैसा', 'वाला', 'राजनीतिक', 'पावर', 'भएका', 'छिटटै', 'मिलछ', 'नेपाल', 'देश']",173
पैसा नै तिरेर खाए पनि यी किसानको आसु त लागछ होला हामी नेपालिलाई तयसैले सब युवाहरू एक हौ र किसानको आवाज उठाउ,Negative,22,1,"['पैसा', 'तिरेर', 'खाए', 'यी', 'किसानको', 'आसु', 'लागछ', 'नेपालिलाई', 'तयसैले', 'सब', 'युवाहरू', 'हौ', 'किसानको', 'आवाज', 'उठाउ']",107
